qnat,evap,conversor
53,51,2.6784
119,21,2.6784
61,4,2.4192
68,21,2.6784
47,33,2.592
37,59,2.6784
33,70,2.592
29,77,2.6784
23,79,2.6784
19,80,2.592
28,51,2.6784
69,17,2.592
53,51,2.6784
67,21,2.6784
62,4,2.5056
89,21,2.6784
54,33,2.592
44,59,2.6784
36,70,2.592
30,77,2.6784
25,79,2.6784
21,80,2.592
22,51,2.6784
43,17,2.592
68,51,2.6784
99,21,2.6784
87,4,2.4192
68,21,2.6784
45,33,2.592
45,59,2.6784
35,70,2.592
30,77,2.6784
25,79,2.6784
20,80,2.592
20,51,2.6784
21,17,2.592
50,51,2.6784
70,21,2.6784
95,4,2.4192
89,21,2.6784
49,33,2.592
42,59,2.6784
33,70,2.592
29,77,2.6784
24,79,2.6784
23,80,2.592
37,51,2.6784
44,17,2.592
121,51,2.6784
86,21,2.6784
87,4,2.4192
52,21,2.6784
45,33,2.592
37,59,2.6784
32,70,2.592
27,77,2.6784
23,79,2.6784
18,80,2.592
25,51,2.6784
32,17,2.592
33,51,2.6784
104,21,2.6784
87,4,2.5056
62,21,2.6784
47,33,2.592
41,59,2.6784
28,70,2.592
31,77,2.6784
25,79,2.6784
26,80,2.592
36,51,2.6784
61,17,2.592
54,51,2.6784
91,21,2.6784
67,4,2.4192
89,21,2.6784
126,33,2.592
35,59,2.6784
39,70,2.592
37,77,2.6784
25,79,2.6784
22,80,2.592
33,51,2.6784
51,17,2.592
49,51,2.6784
94,21,2.6784
126,4,2.4192
77,21,2.6784
63,33,2.592
52,59,2.6784
42,70,2.592
36,77,2.6784
30,79,2.6784
25,80,2.592
31,51,2.6784
37,17,2.592
65,51,2.6784
58,21,2.6784
67,4,2.4192
79,21,2.6784
61,33,2.592
45,59,2.6784
36,70,2.592
30,77,2.6784
24,79,2.6784
21,80,2.592
19,51,2.6784
40,17,2.592
73,51,2.6784
45,21,2.6784
102,4,2.5056
85,21,2.6784
60,33,2.592
44,59,2.6784
37,70,2.592
32,77,2.6784
28,79,2.6784
25,80,2.592
24,51,2.6784
46,17,2.592
65,51,2.6784
42,21,2.6784
64,4,2.4192
67,21,2.6784
41,33,2.592
35,59,2.6784
27,70,2.592
23,77,2.6784
19,79,2.6784
16,80,2.592
22,51,2.6784
75,17,2.592
109,51,2.6784
138,21,2.6784
79,4,2.4192
100,21,2.6784
67,33,2.592
50,59,2.6784
41,70,2.592
36,77,2.6784
31,79,2.6784
31,80,2.592
39,51,2.6784
50,17,2.592
42,51,2.6784
32,21,2.6784
30,4,2.4192
34,21,2.6784
27,33,2.592
20,59,2.6784
16,70,2.592
14,77,2.6784
12,79,2.6784
11,80,2.592
27,51,2.6784
58,17,2.592
130,51,2.6784
53,21,2.6784
50,4,2.5056
50,21,2.6784
59,33,2.592
38,59,2.6784
31,70,2.592
27,77,2.6784
22,79,2.6784
18,80,2.592
27,51,2.6784
72,17,2.592
96,51,2.6784
67,21,2.6784
57,4,2.4192
76,21,2.6784
62,33,2.592
41,59,2.6784
35,70,2.592
30,77,2.6784
25,79,2.6784
22,80,2.592
49,51,2.6784
97,17,2.592
81,51,2.6784
62,21,2.6784
46,4,2.4192
117,21,2.6784
101,33,2.592
70,59,2.6784
54,70,2.592
44,77,2.6784
39,79,2.6784
30,80,2.592
34,51,2.6784
32,17,2.592
38,51,2.6784
68,21,2.6784
45,4,2.4192
36,21,2.6784
73,33,2.592
41,59,2.6784
33,70,2.592
28,77,2.6784
22,79,2.6784
18,80,2.592
22,51,2.6784
34,17,2.592
26,51,2.6784
29,21,2.6784
40,4,2.5056
52,21,2.6784
37,33,2.592
28,59,2.6784
22,70,2.592
18,77,2.6784
15,79,2.6784
15,80,2.592
15,51,2.6784
36,17,2.592
87,51,2.6784
98,21,2.6784
91,4,2.4192
55,21,2.6784
61,33,2.592
45,59,2.6784
37,70,2.592
30,77,2.6784
24,79,2.6784
21,80,2.592
24,51,2.6784
26,17,2.592
53,51,2.6784
109,21,2.6784
90,4,2.4192
117,21,2.6784
111,33,2.592
70,59,2.6784
62,70,2.592
50,77,2.6784
41,79,2.6784
34,80,2.592
39,51,2.6784
41,17,2.592
71,51,2.6784
183,21,2.6784
204,4,2.4192
134,21,2.6784
111,33,2.592
79,59,2.6784
68,70,2.592
58,77,2.6784
49,79,2.6784
45,80,2.592
42,51,2.6784
58,17,2.592
57,51,2.6784
142,21,2.6784
201,4,2.5056
112,21,2.6784
114,33,2.592
83,59,2.6784
68,70,2.592
58,77,2.6784
49,79,2.6784
45,80,2.592
36,51,2.6784
48,17,2.592
84,51,2.6784
94,21,2.6784
64,4,2.4192
84,21,2.6784
105,33,2.592
66,59,2.6784
55,70,2.592
44,77,2.6784
37,79,2.6784
30,80,2.592
43,51,2.6784
100,17,2.592
90,51,2.6784
174,21,2.6784
113,4,2.4192
170,21,2.6784
133,33,2.592
94,59,2.6784
78,70,2.592
64,77,2.6784
56,79,2.6784
49,80,2.592
49,51,2.6784
43,17,2.592
52,51,2.6784
146,21,2.6784
164,4,2.4192
130,21,2.6784
103,33,2.592
80,59,2.6784
66,70,2.592
56,77,2.6784
46,79,2.6784
32,80,2.592
39,51,2.6784
82,17,2.592
93,51,2.6784
80,21,2.6784
65,4,2.5056
65,21,2.6784
105,33,2.592
57,59,2.6784
46,70,2.592
38,77,2.6784
35,79,2.6784
37,80,2.592
35,51,2.6784
29,17,2.592
46,51,2.6784
71,21,2.6784
58,4,2.4192
93,21,2.6784
80,33,2.592
56,59,2.6784
44,70,2.592
39,77,2.6784
33,79,2.6784
29,80,2.592
34,51,2.6784
44,17,2.592
70,51,2.6784
107,21,2.6784
79,4,2.4192
64,21,2.6784
48,33,2.592
42,59,2.6784
33,70,2.592
29,77,2.6784
26,79,2.6784
22,80,2.592
25,51,2.6784
20,17,2.592
28,51,2.6784
34,21,2.6784
46,4,2.4192
58,21,2.6784
47,33,2.592
47,59,2.6784
36,70,2.592
26,77,2.6784
21,79,2.6784
18,80,2.592
20,51,2.6784
32,17,2.592
83,51,2.6784
74,21,2.6784
93,4,2.5056
105,21,2.6784
86,33,2.592
63,59,2.6784
50,70,2.592
42,77,2.6784
36,79,2.6784
29,80,2.592
37,51,2.6784
48,17,2.592
68,51,2.6784
71,21,2.6784
71,4,2.4192
70,21,2.6784
46,33,2.592
35,59,2.6784
32,70,2.592
26,77,2.6784
22,79,2.6784
20,80,2.592
22,51,2.6784
70,17,2.592
207,51,2.6784
83,21,2.6784
54,4,2.4192
49,21,2.6784
37,33,2.592
37,59,2.6784
30,70,2.592
28,77,2.6784
23,79,2.6784
23,80,2.592
34,51,2.6784
33,17,2.592
33,51,2.6784
43,21,2.6784
74,4,2.4192
118,21,2.6784
109,33,2.592
67,59,2.6784
54,70,2.592
44,77,2.6784
34,79,2.6784
28,80,2.592
31,51,2.6784
59,17,2.592
157,51,2.6784
214,21,2.6784
294,4,2.5056
120,21,2.6784
103,33,2.592
80,59,2.6784
63,70,2.592
54,77,2.6784
47,79,2.6784
44,80,2.592
49,51,2.6784
100,17,2.592
105,51,2.6784
84,21,2.6784
121,4,2.4192
83,21,2.6784
81,33,2.592
56,59,2.6784
47,70,2.592
38,77,2.6784
32,79,2.6784
28,80,2.592
27,51,2.6784
27,17,2.592
57,51,2.6784
77,21,2.6784
51,4,2.4192
151,21,2.6784
86,33,2.592
63,59,2.6784
52,70,2.592
45,77,2.6784
36,79,2.6784
29,80,2.592
23,51,2.6784
38,17,2.592
69,51,2.6784
74,21,2.6784
74,4,2.4192
55,21,2.6784
65,33,2.592
50,59,2.6784
36,70,2.592
30,77,2.6784
23,79,2.6784
19,80,2.592
20,51,2.6784
47,17,2.592
71,51,2.6784
51,21,2.6784
39,4,2.5056
55,21,2.6784
40,33,2.592
41,59,2.6784
28,70,2.592
23,77,2.6784
21,79,2.6784
18,80,2.592
23,51,2.6784
34,17,2.592
37,51,2.6784
52,21,2.6784
40,4,2.4192
58,21,2.6784
74,33,2.592
52,59,2.6784
42,70,2.592
34,77,2.6784
28,79,2.6784
24,80,2.592
23,51,2.6784
31,17,2.592
47,51,2.6784
38,21,2.6784
56,4,2.4192
42,21,2.6784
33,33,2.592
27,59,2.6784
23,70,2.592
19,77,2.6784
15,79,2.6784
12,80,2.592
17,51,2.6784
54,17,2.592
73,51,2.6784
52,21,2.6784
38,4,2.4192
71,21,2.6784
36,33,2.592
29,59,2.6784
24,70,2.592
21,77,2.6784
17,79,2.6784
15,80,2.592
18,51,2.6784
27,17,2.592
53,51,2.6784
64,21,2.6784
72,4,2.5056
90,21,2.6784
56,33,2.592
42,59,2.6784
34,70,2.592
29,77,2.6784
22,79,2.6784
25,80,2.592
17,51,2.6784
35,17,2.592
72,51,2.6784
52,21,2.6784
36,4,2.4192
55,21,2.6784
35,33,2.592
27,59,2.6784
22,70,2.592
17,77,2.6784
14,79,2.6784
13,80,2.592
16,51,2.6784
45,17,2.592
46,51,2.6784
61,21,2.6784
62,4,2.4192
48,21,2.6784
41,33,2.592
29,59,2.6784
24,70,2.592
20,77,2.6784
15,79,2.6784
14,80,2.592
9,51,2.6784
18,17,2.592
37,51,2.6784
52,21,2.6784
41,4,2.4192
54,21,2.6784
57,33,2.592
37,59,2.6784
27,70,2.592
21,77,2.6784
19,79,2.6784
19,80,2.592
15,51,2.6784
21,17,2.592
25,51,2.6784
78,21,2.6784
167,4,2.5056
126,21,2.6784
115,33,2.592
76,59,2.6784
59,70,2.592
47,77,2.6784
43,79,2.6784
37,80,2.592
35,51,2.6784
38,17,2.592
55,51,2.6784
53,21,2.6784
82,4,2.4192
129,21,2.6784
79,33,2.592
59,59,2.6784
45,70,2.592
42,77,2.6784
35,79,2.6784
30,80,2.592
22,51,2.6784
44,17,2.592
112,51,2.6784
72,21,2.6784
67,4,2.4192
97,21,2.6784
94,33,2.592
62,59,2.6784
50,70,2.592
44,77,2.6784
36,79,2.6784
33,80,2.592
48,51,2.6784
54,17,2.592
81,51,2.6784
80,21,2.6784
130,4,2.4192
84,21,2.6784
60,33,2.592
48,59,2.6784
40,70,2.592
34,77,2.6784
28,79,2.6784
21,80,2.592
15,51,2.6784
20,17,2.592
32,51,2.6784
33,21,2.6784
46,4,2.5056
56,21,2.6784
55,33,2.592
36,59,2.6784
28,70,2.592
23,77,2.6784
17,79,2.6784
16,80,2.592
12,51,2.6784
23,17,2.592
59,51,2.6784
63,21,2.6784
72,4,2.4192
53,21,2.6784
93,33,2.592
60,59,2.6784
44,70,2.592
36,77,2.6784
31,79,2.6784
29,80,2.592
34,51,2.6784
46,17,2.592
70,51,2.6784
72,21,2.6784
52,4,2.4192
65,21,2.6784
55,33,2.592
38,59,2.6784
31,70,2.592
25,77,2.6784
20,79,2.6784
16,80,2.592
18,51,2.6784
26,17,2.592
48,51,2.6784
74,21,2.6784
48,4,2.4192
93,21,2.6784
75,33,2.592
48,59,2.6784
40,70,2.592
33,77,2.6784
26,79,2.6784
19,80,2.592
34,51,2.6784
39,17,2.592
71,51,2.6784
87,21,2.6784
76,4,2.5056
66,21,2.6784
60,33,2.592
44,59,2.6784
35,70,2.592
28,77,2.6784
24,79,2.6784
20,80,2.592
17,51,2.6784
32,17,2.592
30,51,2.6784
49,21,2.6784
51,4,2.4192
51,21,2.6784
63,33,2.592
39,59,2.6784
36,70,2.592
26,77,2.6784
20,79,2.6784
22,80,2.592
24,51,2.6784
28,17,2.592
54,51,2.6784
39,21,2.6784
34,4,2.4192
59,21,2.6784
57,33,2.592
40,59,2.6784
33,70,2.592
26,77,2.6784
22,79,2.6784
18,80,2.592
14,51,2.6784
24,17,2.592
36,51,2.6784
19,21,2.6784
28,4,2.4192
49,21,2.6784
73,33,2.592
53,59,2.6784
37,70,2.592
30,77,2.6784
21,79,2.6784
19,80,2.592
12,51,2.6784
16,17,2.592
14,51,2.6784
35,21,2.6784
26,4,2.5056
22,21,2.6784
13,33,2.592
10,59,2.6784
7,70,2.592
7,77,2.6784
7,79,2.6784
5,80,2.592
6,51,2.6784
15,17,2.592
27,51,2.6784
20,21,2.6784
37,4,2.4192
29,21,2.6784
22,33,2.592
17,59,2.6784
11,70,2.592
10,77,2.6784
8,79,2.6784
6,80,2.592
4,51,2.6784
14,17,2.592
35,51,2.6784
32,21,2.6784
43,4,2.4192
36,21,2.6784
34,33,2.592
21,59,2.6784
16,70,2.592
14,77,2.6784
12,79,2.6784
11,80,2.592
14,51,2.6784
39,17,2.592
38,51,2.6784
30,21,2.6784
26,4,2.4192
47,21,2.6784
60,33,2.592
41,59,2.6784
29,70,2.592
23,77,2.6784
19,79,2.6784
16,80,2.592
13,51,2.6784
13,17,2.592
22,51,2.6784
28,21,2.6784
51,4,2.5056
88,21,2.6784
79,33,2.592
58,59,2.6784
43,70,2.592
34,77,2.6784
27,79,2.6784
21,80,2.592
26,51,2.6784
32,17,2.592
32,51,2.6784
