qnat,evap,conversor
639,-2,2.5056
659,28,2.6784
408,47,2.592
283,61,2.6784
197,61,2.592
165,58,2.6784
80,49,2.6784
190,49,2.592
204,35,2.6784
1097,21,2.592
1272,22,2.6784
3503,-1,2.6784
1173,-2,2.4192
1375,28,2.6784
946,47,2.592
575,61,2.6784
562,61,2.592
404,58,2.6784
358,49,2.6784
254,49,2.592
338,35,2.6784
428,21,2.592
1637,22,2.6784
1240,-1,2.6784
1241,-2,2.4192
770,28,2.6784
511,47,2.592
457,61,2.6784
379,61,2.592
256,58,2.6784
248,49,2.6784
196,49,2.592
262,35,2.6784
681,21,2.592
698,22,2.6784
907,-1,2.6784
600,-2,2.4192
1637,28,2.6784
533,47,2.592
343,61,2.6784
216,61,2.592
193,58,2.6784
106,49,2.6784
104,49,2.592
133,35,2.6784
608,21,2.592
759,22,2.6784
1069,-1,2.6784
2131,-2,2.5056
1451,28,2.6784
688,47,2.592
419,61,2.6784
310,61,2.592
239,58,2.6784
166,49,2.6784
240,49,2.592
112,35,2.6784
570,21,2.592
915,22,2.6784
741,-1,2.6784
322,-2,2.4192
445,28,2.6784
215,47,2.592
158,61,2.6784
138,61,2.592
117,58,2.6784
111,49,2.6784
119,49,2.592
199,35,2.6784
428,21,2.592
796,22,2.6784
1329,-1,2.6784
1808,-2,2.4192
961,28,2.6784
428,47,2.592
304,61,2.6784
233,61,2.592
187,58,2.6784
112,49,2.6784
159,49,2.592
86,35,2.6784
345,21,2.592
860,22,2.6784
1656,-1,2.6784
1178,-2,2.4192
883,28,2.6784
488,47,2.592
327,61,2.6784
249,61,2.592
218,58,2.6784
169,49,2.6784
151,49,2.592
101,35,2.6784
220,21,2.592
718,22,2.6784
1288,-1,2.6784
1791,-2,2.5056
1838,28,2.6784
1050,47,2.592
477,61,2.6784
394,61,2.592
332,58,2.6784
261,49,2.6784
195,49,2.592
196,35,2.6784
210,21,2.592
1009,22,2.6784
1721,-1,2.6784
1247,-2,2.4192
1617,28,2.6784
635,47,2.592
552,61,2.6784
397,61,2.592
304,58,2.6784
256,49,2.6784
244,49,2.592
184,35,2.6784
718,21,2.592
1562,22,2.6784
774,-1,2.6784
712,-2,2.4192
1338,28,2.6784
689,47,2.592
379,61,2.6784
289,61,2.592
252,58,2.6784
213,49,2.6784
225,49,2.592
410,35,2.6784
656,21,2.592
2393,22,2.6784
3022,-1,2.6784
2456,-2,2.4192
814,28,2.6784
591,47,2.592
413,61,2.6784
331,61,2.592
276,58,2.6784
221,49,2.6784
172,49,2.592
143,35,2.6784
257,21,2.592
649,22,2.6784
934,-1,2.6784
2251,-2,2.5056
1530,28,2.6784
1142,47,2.592
531,61,2.6784
388,61,2.592
294,58,2.6784
238,49,2.6784
256,49,2.592
213,35,2.6784
447,21,2.592
1607,22,2.6784
2022,-1,2.6784
1983,-2,2.4192
1350,28,2.6784
1404,47,2.592
632,61,2.6784
453,61,2.592
381,58,2.6784
305,49,2.6784
325,49,2.592
463,35,2.6784
456,21,2.592
1059,22,2.6784
845,-1,2.6784
402,-2,2.4192
1002,28,2.6784
492,47,2.592
324,61,2.6784
252,61,2.592
186,58,2.6784
118,49,2.6784
114,49,2.592
274,35,2.6784
777,21,2.592
1084,22,2.6784
1685,-1,2.6784
505,-2,2.4192
2218,28,2.6784
1059,47,2.592
496,61,2.6784
379,61,2.592
305,58,2.6784
226,49,2.6784
153,49,2.592
251,35,2.6784
379,21,2.592
1766,22,2.6784
2796,-1,2.6784
1062,-2,2.5056
690,28,2.6784
575,47,2.592
413,61,2.6784
415,61,2.592
275,58,2.6784
206,49,2.6784
174,49,2.592
146,35,2.6784
497,21,2.592
330,22,2.6784
651,-1,2.6784
1059,-2,2.4192
596,28,2.6784
679,47,2.592
284,61,2.6784
324,61,2.592
200,58,2.6784
142,49,2.6784
127,49,2.592
197,35,2.6784
277,21,2.592
945,22,2.6784
369,-1,2.6784
151,-2,2.4192
200,28,2.6784
226,47,2.592
124,61,2.6784
100,61,2.592
94,58,2.6784
94,49,2.6784
58,49,2.592
48,35,2.6784
171,21,2.592
506,22,2.6784
164,-1,2.6784
559,-2,2.4192
817,28,2.6784
447,47,2.592
267,61,2.6784
170,61,2.592
118,58,2.6784
72,49,2.6784
96,49,2.592
40,35,2.6784
163,21,2.592
360,22,2.6784
1080,-1,2.6784
621,-2,2.5056
471,28,2.6784
200,47,2.592
139,61,2.6784
132,61,2.592
87,58,2.6784
58,49,2.6784
52,49,2.592
81,35,2.6784
296,21,2.592
655,22,2.6784
366,-1,2.6784
380,-2,2.4192
249,28,2.6784
166,47,2.592
183,61,2.6784
101,61,2.592
51,58,2.6784
38,49,2.6784
27,49,2.592
28,35,2.6784
192,21,2.592
657,22,2.6784
546,-1,2.6784
648,-2,2.4192
724,28,2.6784
251,47,2.592
145,61,2.6784
118,61,2.592
77,58,2.6784
70,49,2.6784
66,49,2.592
160,35,2.6784
727,21,2.592
669,22,2.6784
459,-1,2.6784
564,-2,2.4192
912,28,2.6784
460,47,2.592
350,61,2.6784
215,61,2.592
164,58,2.6784
124,49,2.6784
74,49,2.592
85,35,2.6784
226,21,2.592
712,22,2.6784
982,-1,2.6784
1747,-2,2.5056
1651,28,2.6784
651,47,2.592
384,61,2.6784
285,61,2.592
222,58,2.6784
178,49,2.6784
126,49,2.592
151,35,2.6784
290,21,2.592
585,22,2.6784
