50
115
153
48
42
39
37
34
31
40
58
53
116
69
51
39
34
29
26
23
27
42
61
46
90
31
90
43
27
28
25
24
22
34
77
81
41
51
38
39
28
23
21
19
21
21
32
75
64
93
119
91
41
40
37
38
32
46
76
94
51
94
89
60
37
34
32
30
26
31
46
65
63
60
57
57
38
29
25
24
21
44
59
83
39
46
72
25
24
24
21
19
17
27
36
117
84
89
49
38
32
33
31
25
31
34
44
39
157
146
105
52
47
43
41
39
41
48
77
95
80
42
87
79
34
33
38
29
36
54
58
82
99
126
51
70
40
38
35
31
52
34
90
182
206
95
193
94
66
64
59
52
47
63
126
132
57
122
100
65
46
47
39
35
31
40
52
161
148
141
229
177
72
71
68
62
58
90
107
144
146
85
122
65
62
49
48
40
38
36
52
62
92
86
151
68
42
40
38
47
40
70
111
142
62
65
135
52
44
44
40
34
35
41
67
234
103
145
68
112
74
53
50
45
40
55
69
69
82
79
96
54
35
34
31
28
31
44
41
61
54
38
98
40
32
26
24
22
21
24
25
53
48
46
93
35
21
22
21
20
24
22
67
85
52
70
97
73
32
33
32
30
35
35
68
166
82
122
73
47
46
42
37
33
30
24
68
94
143
70
58
88
37
38
35
32
29
59
64
100
52
81
87
40
52
37
32
28
26
40
89
139
162
176
190
126
74
60
52
45
40
41
51
96
74
107
75
88
59
49
45
38
35
40
33
53
119
61
68
47
37
33
29
23
19
28
69
53
67
62
89
54
44
36
30
25
21
22
43
68
99
87
68
45
45
35
30
25
20
20
21
50
70
95
89
49
42
33
29
24
23
37
44
121
86
87
52
45
37
32
27
23
18
25
32
33
104
87
62
47
41
28
31
25
26
36
61
54
91
67
89
126
35
39
37
25
22
33
51
49
94
126
77
63
52
42
36
30
25
31
37
65
58
67
79
61
45
36
30
24
21
19
40
73
45
102
85
60
44
37
32
28
25
24
46
65
42
64
67
41
35
27
23
19
16
22
75
109
138
79
100
67
50
41
36
31
31
39
50
42
32
30
34
27
20
16
14
12
11
27
58
130
53
50
50
59
38
31
27
22
18
27
72
96
67
57
76
62
41
35
30
25
22
49
97
81
62
46
117
101
70
54
44
39
30
34
32
38
68
45
36
73
41
33
28
22
18
22
34
26
29
40
52
37
28
22
18
15
15
15
36
87
98
91
55
61
45
37
30
24
21
24
26
53
109
90
117
111
70
62
50
41
34
39
41
71
183
204
134
111
79
68
58
49
45
42
58
57
142
201
112
114
83
68
58
49
45
36
48
84
94
64
84
105
66
55
44
37
30
43
100
90
174
113
170
133
94
78
64
56
49
49
43
52
146
164
130
103
80
66
56
46
32
39
82
93
80
65
65
105
57
46
38
35
37
35
29
46
71
58
93
80
56
44
39
33
29
34
44
70
107
79
64
48
42
33
29
26
22
25
20
28
34
46
58
47
47
36
26
21
18
20
32
83
74
93
105
86
63
50
42
36
29
37
48
68
71
71
70
46
35
32
26
22
20
22
70
207
83
54
49
37
37
30
28
23
23
34
33
33
43
74
118
109
67
54
44
34
28
31
59
157
214
294
120
103
80
63
54
47
44
49
100
105
84
121
83
81
56
47
38
32
28
27
27
57
77
51
151
86
63
52
45
36
29
23
38
69
74
74
55
65
50
36
30
23
19
20
47
71
51
39
55
40
41
28
23
21
18
23
34
37
52
40
58
74
52
42
34
28
24
23
31
47
38
56
42
33
27
23
19
15
12
17
54
73
52
38
71
36
29
24
21
17
15
18
27
53
64
72
90
56
42
34
29
22
25
17
35
72
52
36
55
35
27
22
17
14
13
16
45
46
61
62
48
41
29
24
20
15
14
9
18
37
52
41
54
57
37
27
21
19
19
15
21
25
78
167
126
115
76
59
47
43
37
35
38
55
53
82
129
79
59
45
42
35
30
22
44
112
72
67
97
94
62
50
44
36
33
48
54
81
80
130
84
60
48
40
34
28
21
15
20
32
33
46
56
55
36
28
23
17
16
12
23
59
63
72
53
93
60
44
36
31
29
34
46
70
72
52
65
55
38
31
25
20
16
18
26
48
74
48
93
75
48
40
33
26
19
34
39
71
87
76
66
60
44
35
28
24
20
17
32
30
49
51
51
63
39
36
26
20
22
24
28
54
39
34
59
57
40
33
26
22
18
14
24
36
19
28
49
73
53
37
30
21
19
12
16
14
35
26
22
13
10
7
7
7
5
6
15
27
20
37
29
22
17
11
10
8
6
4
14
35
32
43
36
34
21
16
14
12
11
14
39
38
30
26
47
60
41
29
23
19
16
13
13
22
28
51
88
79
58
43
34
27
21
26
32
32
