,retirobaixo,tresmarias,queimado,sobradinho,itaparica,peixeangelical,serradamesa,tucurui,pamx,xingo,canabrava,saosalvador,estreito,lajeado
120,241.59,19528.0,557.0,32900.55276397448,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
121,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
122,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
123,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
124,241.59,19464.941844331308,547.5163551330318,34116.0,10782.0,2741.0,53785.32667232689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
125,241.59,18953.56049468864,534.8003333968854,33198.219850817826,10782.0,2741.0,52853.32983974317,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
126,241.59,18305.997182839023,534.8585108439063,31394.31632484585,10782.0,2741.0,51690.61399257462,49053.19957783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
127,241.59,17468.493848493446,510.6510436781581,29035.16614963904,10782.0,2741.0,50278.50720373198,45129.938579003225,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
128,241.59,16658.407540662854,505.4200628096887,26043.236972685096,10613.87435452188,2741.0,49061.31390203119,38217.962482188974,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
129,241.59,16062.95003808251,550.656859593331,23244.71257320392,10577.721658380286,2741.0,48360.60834717476,33044.81871660137,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
130,241.59,15647.098067695835,557.0,22029.42828127965,10782.0,2741.0,48254.2533436801,39239.67944910591,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
131,241.59,17188.85440923617,557.0,22621.65210052012,10782.0,2741.0,48737.33494731171,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
132,241.59,19528.0,557.0,29544.858080120903,10782.0,2741.0,49856.035543747865,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
133,241.59,19528.0,557.0,34116.0,10782.0,2741.0,52504.1615335511,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
134,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
135,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
136,241.59,19148.89064433131,557.0,34116.0,10782.0,2741.0,53726.4018723269,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
137,241.59,18521.745021415216,557.0,32910.50785081783,10782.0,2741.0,52698.61473193868,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
138,241.59,17717.34365101279,548.6824046312449,30782.03226405183,10782.0,2741.0,51396.97850648557,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
139,241.59,16800.896360007308,529.620116971919,28052.42855565974,10782.0,2741.0,49923.99587932692,47980.45754891921,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
140,241.59,15969.091362927911,557.0,25088.3317884799,10595.730354521878,2741.0,49270.24336343775,42786.43354140915,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
141,241.59,15374.807105574777,548.1885109116038,22815.242145448767,10782.0,2741.0,48716.52300535011,44800.91374241703,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
142,241.59,16167.518685979576,557.0,23175.672120676674,10782.0,2741.0,49029.65572021551,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
143,241.59,19063.994373077523,557.0,31390.01652696164,10782.0,2741.0,51751.15384210332,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
144,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
145,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
146,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
147,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
148,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54331.72027232689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
149,241.59,19358.59122033131,557.0,34116.0,10782.0,2741.0,53818.56709271586,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
150,241.59,18991.17852825303,557.0,33236.63378823981,10782.0,2741.0,52910.73293825585,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
151,241.59,18489.554642790816,557.0,31541.047801194945,10782.0,2741.0,51752.69873197148,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
152,241.59,17868.834842001543,557.0,29185.00257582681,10782.0,2741.0,50635.08675328455,46488.43564093974,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
153,241.59,17469.496547950937,557.0,26992.85790072394,10782.0,2741.0,50065.82764254,45990.34402663512,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
154,241.59,17889.41436246698,557.0,27075.76350787195,10782.0,2741.0,50981.31096760576,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
155,241.59,19528.0,557.0,34116.0,10782.0,2741.0,53583.11643675226,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
156,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
157,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
158,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
159,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
160,241.59,19199.78024433131,557.0,34116.0,10782.0,2741.0,53694.261072326895,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
161,241.59,18626.92388737319,557.0,33405.57985081783,10782.0,2741.0,52777.9918936429,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
162,241.59,17913.296192405105,557.0,31718.68898926124,10782.0,2741.0,51519.02731389514,49294.255577839125,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
163,241.59,17079.408472936455,548.5143656866019,29401.06836695012,10782.0,2741.0,50091.275481408535,44696.08727756281,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
164,241.59,16171.764755796989,529.7777306257146,26608.010052188045,10782.0,2741.0,48573.92641763283,37657.569876975576,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
165,241.59,15333.403095572745,537.3089453030727,23326.17812896967,10411.837571770877,2741.0,47785.59466316197,28582.78899289787,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
166,241.59,14990.859793471793,557.0,22059.723346724244,10782.0,2741.0,47394.79118247214,28262.8125554624,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
167,241.59,16043.15074108459,557.0,26757.278667093764,10782.0,2741.0,49105.38252634164,43190.73639013893,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
168,241.59,18256.173922909176,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
169,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
170,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
171,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
172,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
173,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
174,241.59,19323.52933447895,557.0,34116.0,10782.0,2741.0,54396.09355161127,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
175,241.59,18826.512583706,557.0,33891.235822961695,10782.0,2741.0,53911.89306804062,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
176,241.59,18215.374265224666,557.0,32549.40564158689,10782.0,2741.0,53210.62335882082,47628.91564093974,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
177,241.59,17751.162518480294,557.0,31830.91718833208,10782.0,2741.0,53601.44862868749,48505.74176063473,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
178,241.59,18883.58952479225,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
179,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
180,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
181,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
182,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
183,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
184,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54307.61467232689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
185,241.59,19293.79122033131,557.0,34116.0,10782.0,2741.0,53475.69251262653,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
186,241.59,18808.69937842388,557.0,33866.05778823981,10782.0,2741.0,52316.890483785086,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
187,241.59,18136.0776872298,557.0,32698.366542954423,10782.0,2741.0,50967.50456219269,46341.276748919205,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
188,241.59,17446.211967070914,556.2659622142805,30851.257438632525,10782.0,2741.0,49686.1958056153,39832.33421041791,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
189,241.59,16911.002049868148,552.8192778839397,28946.76256979225,10782.0,2741.0,48505.07796835536,32074.923764958978,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
190,241.59,17264.105060036283,557.0,28894.63792212128,10782.0,2741.0,48082.33006156102,27128.68628155212,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
191,241.59,17821.156308773672,557.0,33232.938459605684,10782.0,2741.0,47979.00272539766,28931.11114309849,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
192,241.59,19528.0,557.0,34116.0,10782.0,2741.0,49363.39676636204,43174.48156573311,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
193,241.59,19528.0,557.0,34116.0,10782.0,2741.0,51839.86258984371,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
194,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
195,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
196,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54278.15227232689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
197,241.59,19311.93522033131,557.0,34116.0,10782.0,2741.0,53705.48755055504,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
198,241.59,18899.11234581621,556.717604631245,33686.60498823981,10782.0,2741.0,52792.56156058451,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
199,241.59,18277.171610956128,557.0,32260.18074263956,10782.0,2741.0,51972.30397074106,47645.6575489192,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
200,241.59,17833.210065592197,557.0,30724.22591806864,10782.0,2741.0,50812.60330399462,43880.1995390687,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
201,241.59,17458.038478670424,557.0,28603.51909984841,10782.0,2741.0,50342.16390117252,39009.571075228894,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
202,241.59,17655.056136818806,557.0,30998.767272924782,10782.0,2741.0,50754.47263478113,46331.05497963771,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
203,241.59,19528.0,557.0,34116.0,10782.0,2741.0,52421.73233846069,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
204,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54301.15098641814,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
205,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
206,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
207,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
208,241.59,18972.116244331308,557.0,34116.0,10782.0,2741.0,53822.82427232689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
209,241.59,18291.039016120016,557.0,33685.51585081783,10782.0,2741.0,52971.107025196514,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
210,241.59,17425.679625266297,557.0,32296.53329154346,10782.0,2741.0,51797.405658035816,48482.70037783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
211,241.59,16477.794410504444,545.8359656866019,30183.914498425616,10782.0,2741.0,50427.888067211534,43260.298536661416,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
212,241.59,15493.8364424957,537.5103196630495,27644.74670460641,10782.0,2741.0,49127.33828210354,36192.20087090929,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
213,241.59,14667.327798582512,547.6473781133037,25302.89125495849,10782.0,2741.0,48164.04629490885,29147.04092480222,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
214,241.59,14996.765494143778,557.0,23608.828792471915,10782.0,2741.0,48273.05696378689,23976.19155680956,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
215,241.59,17749.83437732831,557.0,31773.6963853809,10782.0,2741.0,54278.98179059156,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
216,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
217,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
218,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
219,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54400.0,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
220,241.59,19528.0,557.0,34116.0,10782.0,2741.0,54205.83547232689,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
221,241.59,19501.15122033131,557.0,34116.0,10782.0,2741.0,53343.007591613234,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
222,241.59,19213.71941895614,557.0,34116.0,10782.0,2741.0,52160.40888886069,47531.86837783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
223,241.59,18698.19920973379,557.0,33200.20862296169,10782.0,2741.0,50768.55980021208,41401.29546119867,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
224,241.59,18022.55868598912,557.0,31470.65751004336,10782.0,2741.0,49306.36315132858,33205.01479008951,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
225,241.59,17657.776411472052,557.0,29404.80882856395,10782.0,2741.0,48166.01665515473,24249.096397674824,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
226,241.59,17756.091743656332,557.0,31306.298447953606,10782.0,2741.0,47629.61702246553,21345.147328922987,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
227,241.59,19113.45214076797,557.0,33381.11618456518,10782.0,2741.0,47949.8996181092,24401.119054345927,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
228,241.59,19528.0,557.0,34116.0,10782.0,2741.0,47984.40044534239,31113.36313306018,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
229,241.59,19528.0,557.0,34116.0,10782.0,2741.0,48474.99002394687,41785.53312219374,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
230,241.59,19528.0,557.0,34116.0,10782.0,2741.0,50334.91258297189,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
231,241.59,19528.0,557.0,34116.0,10782.0,2741.0,50737.546892236045,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
232,241.59,19435.479444331308,550.1947551330318,34116.0,10782.0,2741.0,49889.64969365238,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
233,241.59,19020.0825904814,540.0326965499571,33415.94785081783,10782.0,2741.0,48656.50935308703,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
234,241.59,18361.625627355363,521.2661814860666,31854.765930977614,10782.0,2741.0,47195.21521253167,46388.19157783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
235,241.59,17550.774474144884,494.571297956123,29606.653447395867,10782.0,2711.415699018691,45646.73981286693,40265.42383351222,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
236,241.59,16711.977769731802,476.5785343204769,26741.41952993628,10782.0,2621.518774318312,44089.68245001,32788.28560894055,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
237,241.59,16044.11160662167,495.24538031995473,24270.367870633338,10782.0,2741.0,42780.69865869265,25997.129187965693,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
238,241.59,16732.47075728397,507.7669934599199,24243.964486007066,10782.0,2741.0,42367.258773912654,22549.49949702692,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
239,241.59,18591.799407421186,557.0,29641.81606303105,10782.0,2741.0,42413.93797381462,26806.186302487757,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
240,241.59,19528.0,557.0,34116.0,10782.0,2741.0,43188.90218518293,42550.88539487838,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
241,241.59,19528.0,557.0,34116.0,10782.0,2741.0,44084.49758597911,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
242,241.59,19528.0,557.0,34116.0,10782.0,2741.0,45855.18031489028,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
243,241.59,19528.0,557.0,34116.0,10782.0,2741.0,47085.10027616621,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
244,241.59,19528.0,542.1595551330319,34116.0,10782.0,2741.0,46657.307368441936,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
245,241.59,19371.55122033131,511.3736219395797,33685.51585081783,10782.0,2741.0,45922.52927553024,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
246,241.59,18945.17976677841,474.2459558254417,32044.76369154346,10782.0,2741.0,44826.16875657573,46661.388377839125,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
247,241.59,18331.168406740413,432.0415754095087,29715.050637963235,10782.0,2741.0,43553.93337216734,39684.265683617945,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
248,241.59,17599.36676746386,388.77707858344536,26917.27444724925,10782.0,2741.0,42287.73753914852,31186.467625544432,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
249,241.59,16921.937900128698,354.39939943915266,23801.52828509906,10577.898371770874,2741.0,40981.60899516272,22048.771550957823,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
250,241.59,16264.14962521555,325.72669206548386,20686.13755116098,10219.928880376632,2741.0,39797.9205504036,13834.959429549148,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
251,241.59,16318.739734597388,369.333278202459,19502.40041579416,10782.0,2741.0,39750.67889777774,11292.909138700044,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
252,241.59,17591.657879860333,401.0826980066128,22958.577833103845,10782.0,2741.0,39102.679131137294,22953.025265483368,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
253,241.59,19528.0,426.66971870029727,29820.78376087142,10782.0,2741.0,38989.23934281952,30158.00823886704,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
254,241.59,19528.0,557.0,34116.0,10782.0,2741.0,41739.733574640406,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
255,241.59,19528.0,552.4388774133907,34116.0,10782.0,2741.0,41570.19627764406,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
256,241.59,19528.0,508.1928294898134,34116.0,10782.0,2741.0,40847.2688073726,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
257,241.59,19324.89522033131,467.45564134237526,34009.51585081783,10782.0,2741.0,39664.42563500807,50275.0,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
258,241.59,18976.31983002569,422.7823796201743,32679.31023032897,10782.0,2741.0,38234.01801056327,45753.41077783912,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
259,241.59,18434.553929052327,375.7183563749254,30432.862402906223,10782.0,2727.4860990186908,36697.08496411411,38235.07042462867,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
260,241.59,17977.259776958086,340.7129217093243,27848.9741581942,10782.0,2725.549344044381,35173.32998690139,29681.706107185564,1226.0,3800.0,2300.0,952.0,5400.0,4940.0
